City,Hour,Weekday,Junction,Temperature,TrafficFlow
Kalaburagi,10,5,2,31.46,75
Kalaburagi,11,5,2,28.31,73
Kalaburagi,12,5,2,31.89,62
Kalaburagi,13,5,2,34.17,63
Kalaburagi,14,5,2,37.92,58
Kalaburagi,15,5,2,38.82,86
Kalaburagi,16,5,2,29.93,73
Kalaburagi,17,5,2,35.84,74
Kalaburagi,18,5,2,30.59,95
Kalaburagi,19,5,2,40.6,107
Kalaburagi,20,5,2,34.21,94
Kalaburagi,21,5,2,37.78,62
Kalaburagi,22,5,2,39.38,68
Kalaburagi,23,5,2,38.98,45
Kalaburagi,0,6,2,34.38,29
Kalaburagi,1,6,2,29.33,26
Kalaburagi,2,6,2,24.9,24
Kalaburagi,3,6,2,30.97,16
Kalaburagi,4,6,2,27.63,12
Kalaburagi,5,6,2,35.46,29
Kalaburagi,6,6,2,31.54,83
Kalaburagi,7,6,2,35.88,83
Kalaburagi,8,6,2,35.92,66
Kalaburagi,9,6,2,34.86,105
Kalaburagi,10,6,2,30.78,88
Kalaburagi,11,6,2,35.52,81
Kalaburagi,12,6,2,29.18,67
Kalaburagi,13,6,2,31.97,54
Kalaburagi,14,6,2,29.54,71
Kalaburagi,15,6,2,28.33,42
Kalaburagi,16,6,2,38.17,49
Kalaburagi,17,6,2,41.61,70
Kalaburagi,18,6,2,37.15,102
Kalaburagi,19,6,2,36.46,80
Kalaburagi,20,6,2,40.99,87
Kalaburagi,21,6,2,33.89,83
Kalaburagi,22,6,2,40.5,70
Kalaburagi,23,6,2,42.7,62
