City,Hour,Weekday,Junction,Temperature,TrafficFlow
Raichur,14,3,4,34.56,104
Raichur,15,3,4,29.06,83
Raichur,16,3,4,29.85,73
Raichur,17,3,4,33.92,81
Raichur,18,3,4,28.15,74
Raichur,19,3,4,39.92,102
Raichur,20,3,4,39.27,101
Raichur,21,3,4,33.47,57
Raichur,22,3,4,33.31,108
Raichur,23,3,4,38.78,67
Raichur,0,4,4,31.66,11
Raichur,1,4,4,25.07,36
Raichur,2,4,4,24.56,33
Raichur,3,4,4,25.09,13
Raichur,4,4,4,21.73,34
Raichur,5,4,4,24.77,21
Raichur,6,4,4,36.22,100
Raichur,7,4,4,25.77,75
Raichur,8,4,4,32.6,107
Raichur,9,4,4,32.42,98
Raichur,10,4,4,32.28,121
Raichur,11,4,4,29.58,66
Raichur,12,4,4,37.26,56
Raichur,13,4,4,39.82,55
Raichur,14,4,4,38.78,62
Raichur,15,4,4,29.07,97
Raichur,16,4,4,28.12,86
Raichur,17,4,4,31.78,71
Raichur,18,4,4,32.07,97
Raichur,19,4,4,39.06,96
Raichur,20,4,4,39.73,115
Raichur,21,4,4,32.4,98
Raichur,22,4,4,39.61,88
Raichur,23,4,4,33.59,98
Raichur,0,5,4,22.15,24
Raichur,1,5,4,29.6,16
Raichur,2,5,4,34.51,19
Raichur,3,5,4,22.81,10
Raichur,4,5,4,35.63,10
Raichur,5,5,4,30.03,11
Raichur,6,5,4,24.72,85
Raichur,7,5,4,33.75,95
Raichur,8,5,4,35.62,88
Raichur,9,5,4,27.65,91
Raichur,10,5,4,28.64,93
Raichur,11,5,4,24.96,46
Raichur,12,5,4,25.28,90
Raichur,13,5,4,26.2,77
Raichur,14,5,4,36.91,91
Raichur,15,5,4,38.68,58
Raichur,16,5,4,37.91,52
Raichur,17,5,4,39.19,94
Raichur,18,5,4,32.91,97
Raichur,19,5,4,35.31,85
Raichur,20,5,4,36.13,70
Raichur,21,5,4,36.91,81
Raichur,22,5,4,44.09,71
Raichur,23,5,4,31.02,91
Raichur,0,6,4,31.67,28
Raichur,1,6,4,31.08,19
Raichur,2,6,4,22.72,26
Raichur,3,6,4,33.95,24
Raichur,4,6,4,28.89,23
Raichur,5,6,4,30.03,19
Raichur,6,6,4,37.1,85
Raichur,7,6,4,30.34,76
Raichur,8,6,4,34.57,70
Raichur,9,6,4,38.23,80
Raichur,10,6,4,25.97,66
Raichur,11,6,4,25.58,43
Raichur,12,6,4,29.14,56
Raichur,13,6,4,28.95,65
Raichur,14,6,4,33.95,86
Raichur,15,6,4,34.57,67
Raichur,16,6,4,30.07,81
Raichur,17,6,4,28.6,91
Raichur,18,6,4,39.62,70
Raichur,19,6,4,36.82,103
Raichur,20,6,4,40.79,102
Raichur,21,6,4,41.97,90
Raichur,22,6,4,42.93,83
Raichur,23,6,4,31.0,69
